"","symbol","date","volume","adjusted"
"5018","ETH-USD",2018-02-28,1963980032,855.198975
"5019","ETH-USD",2018-03-01,1868519936,872.200012
"5020","ETH-USD",2018-03-02,1894419968,856.853027
"5021","ETH-USD",2018-03-03,1699369984,857.224976
"5022","ETH-USD",2018-03-04,1697939968,866.677979
"5023","ETH-USD",2018-03-05,1898489984,853.684021
"5024","ETH-USD",2018-03-06,1943069952,816.950989
"5025","ETH-USD",2018-03-07,2175419904,752.830994
"5026","ETH-USD",2018-03-08,1891640064,704.596008
"5027","ETH-USD",2018-03-09,2233019904,728.916016
"5028","ETH-USD",2018-03-10,1532960000,686.890015
"5029","ETH-USD",2018-03-11,1562680064,723.338989
"5030","ETH-USD",2018-03-12,1764999936,699.830994
"5031","ETH-USD",2018-03-13,1425959936,690.827026
"5032","ETH-USD",2018-03-14,1810560000,614.291016
"5033","ETH-USD",2018-03-15,1770460032,611.304016
"5034","ETH-USD",2018-03-16,1417350016,601.666016
"5035","ETH-USD",2018-03-17,1267810048,552.778992
"5036","ETH-USD",2018-03-18,2685499904,538.643982
"5037","ETH-USD",2018-03-19,2046790016,556.726013
"5038","ETH-USD",2018-03-20,1833680000,557.174988
"5039","ETH-USD",2018-03-21,1781270016,561.731995
"5040","ETH-USD",2018-03-22,1523459968,539.702026
"5041","ETH-USD",2018-03-23,1596349952,539.619019
"5042","ETH-USD",2018-03-24,1300009984,526.439026
"5043","ETH-USD",2018-03-25,1151170048,524.286987
"5044","ETH-USD",2018-03-26,1638880000,489.950989
"5045","ETH-USD",2018-03-27,1617939968,450.115997
"5046","ETH-USD",2018-03-28,1514179968,446.278992
"5047","ETH-USD",2018-03-29,1970230016,385.967987
"5048","ETH-USD",2018-03-30,1878130048,394.644989
"5049","ETH-USD",2018-03-31,1323920000,396.457001
"5050","ETH-USD",2018-04-01,1256930048,379.606995
"5051","ETH-USD",2018-04-02,1102259968,386.424988
"5052","ETH-USD",2018-04-03,1363399936,416.893005
"5053","ETH-USD",2018-04-04,1287730048,380.542999
"5054","ETH-USD",2018-04-05,1210680064,383.231995
"5055","ETH-USD",2018-04-06,967105984,370.285004
"5056","ETH-USD",2018-04-07,951475008,385.313995
"5057","ETH-USD",2018-04-08,948488000,400.507996
"5058","ETH-USD",2018-04-09,1478390016,398.526001
"5059","ETH-USD",2018-04-10,1.196e+09,414.243011
"5060","ETH-USD",2018-04-11,1439040000,430.540009
"5061","ETH-USD",2018-04-12,2519360000,492.94101
"5062","ETH-USD",2018-04-13,2419249920,492.734985
"5063","ETH-USD",2018-04-14,1519079936,501.477997
"5064","ETH-USD",2018-04-15,1726089984,531.702026
"5065","ETH-USD",2018-04-16,1758979968,511.147003
"5066","ETH-USD",2018-04-17,1760359936,502.894012
"5067","ETH-USD",2018-04-18,1762940032,524.789001
"5068","ETH-USD",2018-04-19,2256869888,567.888977
"5069","ETH-USD",2018-04-20,2849469952,615.718018
"5070","ETH-USD",2018-04-21,2612460032,605.39502
"5071","ETH-USD",2018-04-22,2426269952,621.859985
"5072","ETH-USD",2018-04-23,2386830080,642.547974
"5073","ETH-USD",2018-04-24,3581860096,708.15802
"5074","ETH-USD",2018-04-25,4216140032,615.416016
"5075","ETH-USD",2018-04-26,2984009984,662.809021
"5076","ETH-USD",2018-04-27,2598129920,647.031982
"5077","ETH-USD",2018-04-28,2496659968,683.677979
"5078","ETH-USD",2018-04-29,2740559872,688.880981
"5079","ETH-USD",2018-04-30,2853100032,669.924011
"5080","ETH-USD",2018-05-01,2678960128,673.612976
"5081","ETH-USD",2018-05-02,2822269952,687.148987
"5082","ETH-USD",2018-05-03,4210939904,779.54303
"5083","ETH-USD",2018-05-04,3533410048,785.624023
"5084","ETH-USD",2018-05-05,3035040000,816.119995
"5085","ETH-USD",2018-05-06,3105570048,792.310974
"5086","ETH-USD",2018-05-07,4316120064,753.724976
"5087","ETH-USD",2018-05-08,2920489984,752.856995
"5088","ETH-USD",2018-05-09,2877870080,752.275024
"5089","ETH-USD",2018-05-10,2748950016,727.276978
"5090","ETH-USD",2018-05-11,3290080000,679.585999
"5091","ETH-USD",2018-05-12,2668480000,686.047974
"5092","ETH-USD",2018-05-13,2362500096,733.495972
"5093","ETH-USD",2018-05-14,3005110016,730.549011
"5094","ETH-USD",2018-05-15,2523069952,708.870972
"5095","ETH-USD",2018-05-16,2476130048,707.049988
"5096","ETH-USD",2018-05-17,2350619904,672.656982
"5097","ETH-USD",2018-05-18,2305740032,694.367004
"5098","ETH-USD",2018-05-19,2021549952,696.530029
"5099","ETH-USD",2018-05-20,2156910080,715.369019
"5100","ETH-USD",2018-05-21,2005170048,699.221985
"5101","ETH-USD",2018-05-22,2230469888,647.741028
"5102","ETH-USD",2018-05-23,2995429888,583.585022
"5103","ETH-USD",2018-05-24,2791099904,601.755005
"5104","ETH-USD",2018-05-25,2110919936,586.734009
"5105","ETH-USD",2018-05-26,1694300032,587.280029
"5106","ETH-USD",2018-05-27,1788790016,572.66803
"5107","ETH-USD",2018-05-28,2356900096,516.036011
"5108","ETH-USD",2018-05-29,2330820096,565.388
"5109","ETH-USD",2018-05-30,2053970048,559.590027
"5110","ETH-USD",2018-05-31,1985040000,577.64502
"5111","ETH-USD",2018-06-01,1945890048,580.04303
"5112","ETH-USD",2018-06-02,1880390016,591.807983
"5113","ETH-USD",2018-06-03,1832550016,618.328979
"5114","ETH-USD",2018-06-04,1903430016,592.984985
"5115","ETH-USD",2018-06-05,1844269952,609.302979
"5116","ETH-USD",2018-06-06,1756530048,607.124023
"5117","ETH-USD",2018-06-07,1880140032,605.187012
"5118","ETH-USD",2018-06-08,1637779968,601.077026
"5119","ETH-USD",2018-06-09,1519309952,597.562012
"5120","ETH-USD",2018-06-10,2234880000,526.479004
"5121","ETH-USD",2018-06-11,1982119936,533.283997
"5122","ETH-USD",2018-06-12,1932760064,496.842987
"5123","ETH-USD",2018-06-13,2080130048,477.493988
"5124","ETH-USD",2018-06-14,2458650112,519.742004
"5125","ETH-USD",2018-06-15,1808269952,491.003998
"5126","ETH-USD",2018-06-16,1314109952,499.641998
"5127","ETH-USD",2018-06-17,1264870016,500.447998
"5128","ETH-USD",2018-06-18,1513869952,518.890991
"5129","ETH-USD",2018-06-19,1726569984,537.95697
"5130","ETH-USD",2018-06-20,1596290048,536.268005
"5131","ETH-USD",2018-06-21,1462070016,527.367004
"5132","ETH-USD",2018-06-22,2226030080,465.816986
"5133","ETH-USD",2018-06-23,1651379968,474.519989
"5134","ETH-USD",2018-06-24,2490579968,457.671997
"5135","ETH-USD",2018-06-25,4007950080,460.309998
"5136","ETH-USD",2018-06-26,1356560000,432.772003
"5137","ETH-USD",2018-06-27,1368940032,442.36499
"5138","ETH-USD",2018-06-28,1360790016,422.36499
"5139","ETH-USD",2018-06-29,1564499968,436.009003
"5140","ETH-USD",2018-06-30,1475939968,455.179993
"5141","ETH-USD",2018-07-01,1511730048,453.917999
"5142","ETH-USD",2018-07-02,1625789952,475.346985
"5143","ETH-USD",2018-07-03,1683939968,464.195007
"5144","ETH-USD",2018-07-04,1549769984,467.317993
"5145","ETH-USD",2018-07-05,1828610048,474.411987
"5146","ETH-USD",2018-07-06,1627609984,474.011993
"5147","ETH-USD",2018-07-07,1358360064,491.660004
"5148","ETH-USD",2018-07-08,1344560000,489.118988
"5149","ETH-USD",2018-07-09,1533799936,476.682007
"5150","ETH-USD",2018-07-10,1789069952,434.424011
"5151","ETH-USD",2018-07-11,1422470016,446.518005
"5152","ETH-USD",2018-07-12,1495440000,430.074005
"5153","ETH-USD",2018-07-13,1489670016,434.027008
"5154","ETH-USD",2018-07-14,1235820032,436.085999
"5155","ETH-USD",2018-07-15,1350160000,449.850006
"5156","ETH-USD",2018-07-16,1858680064,480.65799
"5157","ETH-USD",2018-07-17,2288100096,501.002014
"5158","ETH-USD",2018-07-18,2371559936,480.513
"5159","ETH-USD",2018-07-19,2068739968,469.618988
"5160","ETH-USD",2018-07-20,1821350016,450.697998
"5161","ETH-USD",2018-07-21,1504310016,462.436005
"5162","ETH-USD",2018-07-22,1338589952,459.657013
"5163","ETH-USD",2018-07-23,1596999936,450.852997
"5164","ETH-USD",2018-07-24,2287520000,479.372986
"5165","ETH-USD",2018-07-25,1930780032,472.493011
"5166","ETH-USD",2018-07-26,1621560064,464.036987
"5167","ETH-USD",2018-07-27,1734259968,469.665985
"5168","ETH-USD",2018-07-28,1531890048,466.89801
"5169","ETH-USD",2018-07-29,1631910016,466.665009
"5170","ETH-USD",2018-07-30,2141590000,457.080994
"5171","ETH-USD",2018-07-31,1820680000,433.867004
"5172","ETH-USD",2018-08-01,1888060000,420.747009
"5173","ETH-USD",2018-08-02,1569300000,412.621002
"5174","ETH-USD",2018-08-03,1722340000,418.261993
"5175","ETH-USD",2018-08-04,1466540000,407.252014
"5176","ETH-USD",2018-08-05,1396820000,410.515991
"5177","ETH-USD",2018-08-06,1384880000,406.65799
"5178","ETH-USD",2018-08-07,1828350000,380.214996
"5179","ETH-USD",2018-08-08,2016080000,356.613007
"5180","ETH-USD",2018-08-09,1616610000,365.588013
"5181","ETH-USD",2018-08-10,1699400000,334.175995
"5182","ETH-USD",2018-08-11,1790370000,322.112
"5183","ETH-USD",2018-08-12,1625420000,319.570007
"5184","ETH-USD",2018-08-13,1751190000,286.494995
"5185","ETH-USD",2018-08-14,2137850000,278.932007
"5186","ETH-USD",2018-08-15,1878150000,282.364014
"5187","ETH-USD",2018-08-16,1552970000,288.04599
"5188","ETH-USD",2018-08-17,1995460000,315.729004
"5189","ETH-USD",2018-08-18,1764020000,295.812012
"5190","ETH-USD",2018-08-19,1447910000,300.834015
"5191","ETH-USD",2018-08-20,1413790000,274.315002
"5192","ETH-USD",2018-08-21,1164120000,281.944
"5193","ETH-USD",2018-08-22,1507660000,271.341003
"5194","ETH-USD",2018-08-23,1271160000,277.104004
"5195","ETH-USD",2018-08-24,1450170000,282.96701
"5196","ETH-USD",2018-08-25,1208360000,279.645996
"5197","ETH-USD",2018-08-26,1206650000,275.196991
"5198","ETH-USD",2018-08-27,1406790000,285.602997
"5199","ETH-USD",2018-08-28,1513350000,296.498993
"5200","ETH-USD",2018-08-29,1474460000,289.312012
"5201","ETH-USD",2018-08-30,1513100000,284.105011
"5202","ETH-USD",2018-08-31,1411910000,283.003998
"5203","ETH-USD",2018-09-01,1546630000,295.341003
"5204","ETH-USD",2018-09-02,1321050000,294.371002
"5205","ETH-USD",2018-09-03,1394490000,289.259003
"5206","ETH-USD",2018-09-04,1554870000,285.722992
"5207","ETH-USD",2018-09-05,2390390000,232.330994
"5208","ETH-USD",2018-09-06,2097310000,230.214996
"5209","ETH-USD",2018-09-07,1678260000,217.203003
"5210","ETH-USD",2018-09-08,1517200000,197.951004
"5211","ETH-USD",2018-09-09,1585980000,196.923996
"5212","ETH-USD",2018-09-10,1502960000,197.078995
"5213","ETH-USD",2018-09-11,1568900000,185.065994
"5214","ETH-USD",2018-09-12,1874850000,183.330994
"5215","ETH-USD",2018-09-13,2330720000,211.354004
"5216","ETH-USD",2018-09-14,2232190000,211.748993
"5217","ETH-USD",2018-09-15,1670490000,223.074005
"5218","ETH-USD",2018-09-16,1502260000,220.589005
"5219","ETH-USD",2018-09-17,2019910000,197.875
"5220","ETH-USD",2018-09-18,1800640000,209.975006
"5221","ETH-USD",2018-09-19,1733330000,209.968994
"5222","ETH-USD",2018-09-20,1782070000,224.591003
"5223","ETH-USD",2018-09-21,2836200000,246.584
"5224","ETH-USD",2018-09-22,1921820000,240.479996
"5225","ETH-USD",2018-09-23,1693470000,244.330002
"5226","ETH-USD",2018-09-24,1748740000,228.729996
"5227","ETH-USD",2018-09-25,2120360000,218.505005
"5228","ETH-USD",2018-09-26,1756100000,215.847
"5229","ETH-USD",2018-09-27,2030320000,228.494003
"5230","ETH-USD",2018-09-28,2018120000,222.401993
"5231","ETH-USD",2018-09-29,2208720000,231.634995
"5232","ETH-USD",2018-09-30,1765560000,232.848007
"5233","ETH-USD",2018-10-01,1597500000,230.768005
"5234","ETH-USD",2018-10-02,1542080000,227.181
"5235","ETH-USD",2018-10-03,1683930000,220.488998
"5236","ETH-USD",2018-10-04,1479500000,222.218002
"5237","ETH-USD",2018-10-05,1547330000,227.600998
"5238","ETH-USD",2018-10-06,1505070000,225.119995
"5239","ETH-USD",2018-10-07,1470480000,226.119003
"5240","ETH-USD",2018-10-08,1470740000,229.255005
"5241","ETH-USD",2018-10-09,1405130000,227.981995
"5242","ETH-USD",2018-10-10,1384040000,225.768997
"5243","ETH-USD",2018-10-11,2167620000,189.498993
"5244","ETH-USD",2018-10-12,1487900000,196.727005
"5245","ETH-USD",2018-10-13,1167610000,199.841003
"5246","ETH-USD",2018-10-14,1169260000,195.714996
"5247","ETH-USD",2018-10-15,2865830000,209.703995
"5248","ETH-USD",2018-10-16,1532280000,210.119995
"5249","ETH-USD",2018-10-17,1444130000,207.082993
"5250","ETH-USD",2018-10-18,1365860000,203.352005
"5251","ETH-USD",2018-10-19,1264480000,203.727005
"5252","ETH-USD",2018-10-20,1238780000,205.429993
"5253","ETH-USD",2018-10-21,1190300000,205.141998
"5254","ETH-USD",2018-10-22,1328980000,204.044006
"5255","ETH-USD",2018-10-23,1237490000,204.335999
"5256","ETH-USD",2018-10-24,1102220000,203.852005
"5257","ETH-USD",2018-10-25,1102900000,202.718994
"5258","ETH-USD",2018-10-26,1161310000,203.328995
"5259","ETH-USD",2018-10-27,1084810000,204.210007
"5260","ETH-USD",2018-10-28,1139140000,205.365997
"5261","ETH-USD",2018-10-29,1517230000,197.246994
"5262","ETH-USD",2018-10-30,1363500000,197.556
"5263","ETH-USD",2018-10-31,1442380000,197.380997
"5264","ETH-USD",2018-11-01,1336700000,198.871994
"5265","ETH-USD",2018-11-02,1451870000,200.634995
"5266","ETH-USD",2018-11-03,1307150000,200.186005
"5267","ETH-USD",2018-11-04,1749300000,207.485992
"5268","ETH-USD",2018-11-05,1613510000,209.091003
"5269","ETH-USD",2018-11-06,1856940000,218.451996
"5270","ETH-USD",2018-11-07,1927830000,217.182999
"5271","ETH-USD",2018-11-08,1769080000,212.231003
"5272","ETH-USD",2018-11-09,1554750000,210.074005
"5273","ETH-USD",2018-11-10,1377760000,212.533005
"5274","ETH-USD",2018-11-11,1501600000,211.339996
"5275","ETH-USD",2018-11-12,1452380000,210.417999
"5276","ETH-USD",2018-11-13,1610260000,206.826004
"5277","ETH-USD",2018-11-14,2595330000,181.397003
"5278","ETH-USD",2018-11-15,2638410000,180.806
"5279","ETH-USD",2018-11-16,2015330000,175.177002
"5280","ETH-USD",2018-11-17,1832800000,174.001007
"5281","ETH-USD",2018-11-18,1810920000,177.067001
"5282","ETH-USD",2018-11-19,2745160000,149.175003
"5283","ETH-USD",2018-11-20,3134410000,130.339005
"5284","ETH-USD",2018-11-21,2685930000,136.701004
"5285","ETH-USD",2018-11-22,1792150000,126.706001
"5286","ETH-USD",2018-11-23,1998010000,123.295998
"5287","ETH-USD",2018-11-24,1800960000,113.494003
"5288","ETH-USD",2018-11-25,2466750000,116.449997
"5289","ETH-USD",2018-11-26,2139490000,108.334999
"5290","ETH-USD",2018-11-27,2320010000,110.010002
"5291","ETH-USD",2018-11-28,2673470000,122.438004
"5292","ETH-USD",2018-11-29,2196099151,117.542648
"5293","ETH-USD",2018-11-30,2020748396,113.171417
"5294","ETH-USD",2018-12-01,2131475768,118.635559
"5295","ETH-USD",2018-12-02,1856199149,116.388901
"5296","ETH-USD",2018-12-03,1772756193,108.925018
"5297","ETH-USD",2018-12-04,1748116495,110.214188
"5298","ETH-USD",2018-12-05,1990157607,102.475555
"5299","ETH-USD",2018-12-06,2310716932,91.761055
"5300","ETH-USD",2018-12-07,2554304530,93.294563
"5301","ETH-USD",2018-12-08,1855759401,92.159637
"5302","ETH-USD",2018-12-09,1875567180,95.142059
"5303","ETH-USD",2018-12-10,1756437577,91.685654
"5304","ETH-USD",2018-12-11,1707497898,88.945305
"5305","ETH-USD",2018-12-12,1533050103,90.5933
"5306","ETH-USD",2018-12-13,1754475622,86.539314
"5307","ETH-USD",2018-12-14,1651491877,84.308296
"5308","ETH-USD",2018-12-15,1496176898,84.440811
"5309","ETH-USD",2018-12-16,1565817037,85.2621
"5310","ETH-USD",2018-12-17,2101453024,95.133827
"5311","ETH-USD",2018-12-18,2277514076,101.112457
"5312","ETH-USD",2018-12-19,2456482115,101.268578
"5313","ETH-USD",2018-12-20,3063842618,116.216873
"5314","ETH-USD",2018-12-21,2632539990,109.496231
"5315","ETH-USD",2018-12-22,2338772939,116.759499
"5316","ETH-USD",2018-12-23,3579715061,130.765259
"5317","ETH-USD",2018-12-24,4370343387,140.238007
"5318","ETH-USD",2018-12-25,3298280609,129.844345
"5319","ETH-USD",2018-12-26,2720469126,131.865631
"5320","ETH-USD",2018-12-27,2612804378,116.575912
"5321","ETH-USD",2018-12-28,3130201009,137.647018
"5322","ETH-USD",2018-12-29,3169029972,138.018341
"5323","ETH-USD",2018-12-30,2660086834,139.859451
"5324","ETH-USD",2018-12-31,2358360234,133.368256
"5325","ETH-USD",2019-01-01,2258709868,140.819412
"5326","ETH-USD",2019-01-02,3328240369,155.047684
"5327","ETH-USD",2019-01-03,2676164880,149.13501
"5328","ETH-USD",2019-01-04,3126192535,154.58194
"5329","ETH-USD",2019-01-05,3338211928,155.638596
"5330","ETH-USD",2019-01-06,3231294371,157.746201
"5331","ETH-USD",2019-01-07,2712108388,151.699219
"5332","ETH-USD",2019-01-08,2459808140,150.359634
"5333","ETH-USD",2019-01-09,2369241197,150.803116
"5334","ETH-USD",2019-01-10,3397734456,128.625183
"5335","ETH-USD",2019-01-11,2667585234,127.548325
"5336","ETH-USD",2019-01-12,2212109224,125.96653
"5337","ETH-USD",2019-01-13,2268263944,116.897804
"5338","ETH-USD",2019-01-14,2798085735,129.068726
"5339","ETH-USD",2019-01-15,2735449164,122.032715
"5340","ETH-USD",2019-01-16,2746469340,123.547066
"5341","ETH-USD",2019-01-17,2594091285,123.74192
"5342","ETH-USD",2019-01-18,2305389800,121.010262
"5343","ETH-USD",2019-01-19,3048261797,124.51902
"5344","ETH-USD",2019-01-20,2964108269,119.474831
"5345","ETH-USD",2019-01-21,2421720343,117.157852
"5346","ETH-USD",2019-01-22,2552507405,118.747551
"5347","ETH-USD",2019-01-23,2556952198,117.452606
"5348","ETH-USD",2019-01-24,2520843420,117.362885
"5349","ETH-USD",2019-01-25,2606881898,116.378342
"5350","ETH-USD",2019-01-26,2412181169,116.488739
"5351","ETH-USD",2019-01-27,2775888287,113.405289
"5352","ETH-USD",2019-01-28,3366895505,106.589973
"5353","ETH-USD",2019-01-29,2900418606,105.598213
"5354","ETH-USD",2019-01-30,2874370355,108.907539
"5355","ETH-USD",2019-01-31,2828796031,107.061012
"5356","ETH-USD",2019-02-01,2541271519,107.609787
"5357","ETH-USD",2019-02-02,2385157838,110.43026
"5358","ETH-USD",2019-02-03,2519334757,107.492668
"5359","ETH-USD",2019-02-04,2491888675,107.821602
"5360","ETH-USD",2019-02-05,2515863999,107.44352
"5361","ETH-USD",2019-02-06,2593048199,104.919289
"5362","ETH-USD",2019-02-07,2326764622,104.535301
"5363","ETH-USD",2019-02-08,3656841347,119.267746
"5364","ETH-USD",2019-02-09,2884650400,119.430885
"5365","ETH-USD",2019-02-10,3148766590,124.806488
"5366","ETH-USD",2019-02-11,3222473887,121.298393
"5367","ETH-USD",2019-02-12,3149576429,122.572289
"5368","ETH-USD",2019-02-13,3386585799,122.553604
"5369","ETH-USD",2019-02-14,3331701628,121.390205
"5370","ETH-USD",2019-02-15,3021741615,122.100388
"5371","ETH-USD",2019-02-16,2905833287,123.260216
"5372","ETH-USD",2019-02-17,4236081130,133.598877
"5373","ETH-USD",2019-02-18,5387525773,146.098373
"5374","ETH-USD",2019-02-19,5310842625,145.346191
"5375","ETH-USD",2019-02-20,4500094965,149.554337
"5376","ETH-USD",2019-02-21,3995766856,146.130844
"5377","ETH-USD",2019-02-22,3731099284,149.092453
"5378","ETH-USD",2019-02-23,4519468458,158.795425
"5379","ETH-USD",2019-02-24,5957715043,135.852661
"5380","ETH-USD",2019-02-25,4914392068,139.822861
"5381","ETH-USD",2019-02-26,3791292839,138.089676
"5382","ETH-USD",2019-02-27,4469776860,136.125961
"5383","ETH-USD",2019-02-28,4535438953,136.746246
"5384","ETH-USD",2019-03-01,3756124824,136.443619
"5385","ETH-USD",2019-03-02,3747176425,134.206955
"5386","ETH-USD",2019-03-03,3454374053,132.24942
"5387","ETH-USD",2019-03-04,4008171341,127.774124
"5388","ETH-USD",2019-03-05,4764849990,137.822388
"5389","ETH-USD",2019-03-06,4589054219,138.789352
"5390","ETH-USD",2019-03-07,4339206292,138.0345
"5391","ETH-USD",2019-03-08,4678816794,135.127075
"5392","ETH-USD",2019-03-09,5011918715,137.965332
"5393","ETH-USD",2019-03-10,4578438499,136.758682
"5394","ETH-USD",2019-03-11,4689807419,133.83403
"5395","ETH-USD",2019-03-12,4709988000,134.442886
"5396","ETH-USD",2019-03-13,4265162099,133.263077
"5397","ETH-USD",2019-03-14,4476532147,133.711594
"5398","ETH-USD",2019-03-15,4506861856,137.691788
"5399","ETH-USD",2019-03-16,4839003569,142.398178
"5400","ETH-USD",2019-03-17,3827157729,140.000549
"5401","ETH-USD",2019-03-18,4551739879,139.374603
"5402","ETH-USD",2019-03-19,4251488129,140.519196
"5403","ETH-USD",2019-03-20,4664134462,140.686356
"5404","ETH-USD",2019-03-21,5087247796,136.636063
"5405","ETH-USD",2019-03-22,4490899266,137.181442
"5406","ETH-USD",2019-03-23,4436568613,138.239868
"5407","ETH-USD",2019-03-24,4266845458,136.986923
"5408","ETH-USD",2019-03-25,4480516753,135.031021
"5409","ETH-USD",2019-03-26,4499271679,135.460358
"5410","ETH-USD",2019-03-27,5228240093,140.988159
"5411","ETH-USD",2019-03-28,4163212475,139.416473
"5412","ETH-USD",2019-03-29,5125602702,142.497421
"5413","ETH-USD",2019-03-30,5144662127,142.092682
"5414","ETH-USD",2019-03-31,4249050197,141.514099
"5415","ETH-USD",2019-04-01,4611999536,141.830322
"5416","ETH-USD",2019-04-02,9826645698,163.961746
"5417","ETH-USD",2019-04-03,10622456246,161.458801
"5418","ETH-USD",2019-04-04,7953123529,158.052536
"5419","ETH-USD",2019-04-05,7531316908,165.514847
"5420","ETH-USD",2019-04-06,7167016221,165.947205
"5421","ETH-USD",2019-04-07,7596176020,174.531647
"5422","ETH-USD",2019-04-08,9304964610,180.25882
"5423","ETH-USD",2019-04-09,7632529578,176.114578
"5424","ETH-USD",2019-04-10,7856924879,177.337479
"5425","ETH-USD",2019-04-11,7859383417,165.497025
"5426","ETH-USD",2019-04-12,6237185309,164.736328
"5427","ETH-USD",2019-04-13,4959301561,164.513351
"5428","ETH-USD",2019-04-14,4846298303,167.838516
"5429","ETH-USD",2019-04-15,5672311824,161.574173
"5430","ETH-USD",2019-04-16,5180105341,167.623444
"5431","ETH-USD",2019-04-17,5596102715,166.95076
"5432","ETH-USD",2019-04-18,6971581464,173.814026
"5433","ETH-USD",2019-04-19,6541053061,173.708435
"5434","ETH-USD",2019-04-20,6142567812,173.751266
"5435","ETH-USD",2019-04-21,6005571688,170.046524
"5436","ETH-USD",2019-04-22,6094878077,171.874664
"5437","ETH-USD",2019-04-23,7097827092,171.4478
"5438","ETH-USD",2019-04-24,7351304156,165.826096
"5439","ETH-USD",2019-04-25,6820332362,154.459396
"5440","ETH-USD",2019-04-26,7505283355,156.347092
"5441","ETH-USD",2019-04-27,5863109118,158.434937
"5442","ETH-USD",2019-04-28,5379894433,157.295074
"5443","ETH-USD",2019-04-29,6053776253,155.201996
"5444","ETH-USD",2019-04-30,6275803460,162.166031
"5445","ETH-USD",2019-05-01,5789172433,160.818344
"5446","ETH-USD",2019-05-02,6044171062,162.122787
"5447","ETH-USD",2019-05-03,7299410672,167.952408
"5448","ETH-USD",2019-05-04,6658100049,164.026581
"5449","ETH-USD",2019-05-05,5938415562,163.450699
"5450","ETH-USD",2019-05-06,7540096853,172.653214
"5451","ETH-USD",2019-05-07,8411140170,169.79866
"5452","ETH-USD",2019-05-08,6416569598,170.948166
"5453","ETH-USD",2019-05-09,6546914198,170.289307
"5454","ETH-USD",2019-05-10,8036919053,173.142746
"5455","ETH-USD",2019-05-11,12578331654,194.304337
"5456","ETH-USD",2019-05-12,10326050090,187.325317
"5457","ETH-USD",2019-05-13,10367149039,196.846283
"5458","ETH-USD",2019-05-14,12751049755,217.148575
"5459","ETH-USD",2019-05-15,13460006534,247.153061
"5460","ETH-USD",2019-05-16,18661465873,264.01001
"5461","ETH-USD",2019-05-17,16037551694,243.764587
"5462","ETH-USD",2019-05-18,10933142646,234.59523
"5463","ETH-USD",2019-05-19,12049250894,261.292206
"5464","ETH-USD",2019-05-20,10834541285,251.86441
"5465","ETH-USD",2019-05-21,11545049593,255.215881
"5466","ETH-USD",2019-05-22,9818257463,244.698914
"5467","ETH-USD",2019-05-23,10671663487,245.965668
"5468","ETH-USD",2019-05-24,9929433206,249.484985
"5469","ETH-USD",2019-05-25,8924985385,251.759872
"5470","ETH-USD",2019-05-26,9664267731,267.069641
"5471","ETH-USD",2019-05-27,12074664736,272.86264
"5472","ETH-USD",2019-05-28,10362846898,271.768707
"5473","ETH-USD",2019-05-29,9819132174,269.455688
"5474","ETH-USD",2019-05-30,13604268584,255.858948
"5475","ETH-USD",2019-05-31,11255023515,268.113556
"5476","ETH-USD",2019-06-01,9942869852,265.391266
"5477","ETH-USD",2019-06-02,8744111713,270.225525
"5478","ETH-USD",2019-06-03,9375712917,252.607925
"5479","ETH-USD",2019-06-04,10132549747,241.338791
"5480","ETH-USD",2019-06-05,8548917062,247.05101
"5481","ETH-USD",2019-06-06,8265146806,249.474335
"5482","ETH-USD",2019-06-07,8379534528,250.930359
"5483","ETH-USD",2019-06-08,7225996863,245.738098
"5484","ETH-USD",2019-06-09,7566421456,233.0867
"5485","ETH-USD",2019-06-10,8141159848,247.520126
"5486","ETH-USD",2019-06-11,7382269700,245.78183
"5487","ETH-USD",2019-06-12,8645598618,260.90329
"5488","ETH-USD",2019-06-13,8442077836,256.168793
"5489","ETH-USD",2019-06-14,8676891267,264.087463
"5490","ETH-USD",2019-06-15,8126853944,269.019318
"5491","ETH-USD",2019-06-16,9676746453,269.223206
"5492","ETH-USD",2019-06-17,6009795781,274.351105
"5493","ETH-USD",2019-06-18,6205242504,265.051849
"5494","ETH-USD",2019-06-19,5516510947,269.431793
"5495","ETH-USD",2019-06-20,6408981097,271.695007
"5496","ETH-USD",2019-06-21,9331694140,294.910278
"5497","ETH-USD",2019-06-22,10613731255,309.38031
"5498","ETH-USD",2019-06-23,8161062380,307.827789
"5499","ETH-USD",2019-06-24,8205712062,310.424683
"5500","ETH-USD",2019-06-25,9641764965,318.126312
"5501","ETH-USD",2019-06-26,16437084081,336.753174
"5502","ETH-USD",2019-06-27,14038092503,294.267639
"5503","ETH-USD",2019-06-28,11514656820,311.226105
"5504","ETH-USD",2019-06-29,10929374565,320.058899
"5505","ETH-USD",2019-06-30,10303111000,290.695984
"5506","ETH-USD",2019-07-01,10292223948,293.641113
"5507","ETH-USD",2019-07-02,10618413952,291.596436
"5508","ETH-USD",2019-07-03,9926711979,303.099976
"5509","ETH-USD",2019-07-04,8403513106,284.523224
"5510","ETH-USD",2019-07-05,8723493015,287.997528
"5511","ETH-USD",2019-07-06,7674615025,287.547119
"5512","ETH-USD",2019-07-07,8119724981,305.700562
"5513","ETH-USD",2019-07-08,9078905628,313.251404
"5514","ETH-USD",2019-07-09,10055159803,308.881012
"5515","ETH-USD",2019-07-10,11679985167,290.002319
"5516","ETH-USD",2019-07-11,10216287022,268.704041
